cntr_01 name RA Dec elliptical spiral photoz photozErr FUV NUV U G R I Z J H K W1 W2 W3 W4
10468 1237664291010773125 205.326125678681 14.3188592988402 0.918451 0.081549 0.046958 0.010832 -9999.0 -14.89101100246106 -19.0311 -20.7923 -21.5282 -21.9093 -22.1429 -9999.0 -9999.0 -9999.0 -20.53451100246106 -20.85151100246106 -24.35151100246106 -27.94551100246106
10469 1237664291010773653 205.314183774486 14.3843347889282 0.522479 0.477521 0.074807 0.058845 -9999.0 -17.02868279053577 -15.2751 -18.5402 -18.7067 -18.9473 -18.4597 -9999.0 -9999.0 -9999.0 -21.167552790535765 -21.535552790535768 -25.518552790535768 -28.96655279053577
10470 1237664291010838674 205.424954015424 14.3947395361483 0.915333 0.084667 0.049315 0.013322 -9999.0 -9999.0 -19.5706 -20.6668 -21.3187 -21.5472 -21.7017 -19.86155434673847 -20.659554346738467 -21.35055434673847 -22.459554346738468 -22.608554346738465 -24.21655434673847 -28.077554346738467
10472 1237664291010969979 205.781778871895 14.3926591798684 0.77109 0.22891 0.088667 0.033296 -9999.0 -9999.0 -18.5894 -19.2257 -19.5186 -19.4388 -19.0435 -21.465361994170024 -22.017361994170024 -22.931361994170025 -23.569361994170023 -23.880361994170023 -25.839361994170023 -29.022361994170023
10474 1237664291011035337 206.001785149523 14.4148717208389 0.835181 0.164819 0.096763 0.018077 -9999.0 -9999.0 -19.6318 -20.8684 -21.3789 -21.4842 -21.7124 -21.39700838199532 -22.195008381995322 -22.88600838199532 -23.99500838199532 -24.14400838199532 -25.75200838199532 -29.61300838199532
10475 1237664291011035338 206.001775980096 14.4148691897347 0.797062 0.202938 0.096763 0.018077 -16.422468381995323 -17.461128381995323 -19.6318 -20.8684 -21.3789 -21.4842 -21.7124 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10476 1237664291011035339 206.001775980096 14.4148691897347 0.797062 0.202938 0.096763 0.018077 -9999.0 -17.085858381995322 -19.6318 -20.8684 -21.3789 -21.4842 -21.7124 -9999.0 -9999.0 -9999.0 -21.88500838199532 -21.29000838199532 -25.823008381995322 -29.32800838199532
10500 1237664291012280538 208.84032831624 14.0272250547105 0.815379 0.184621 0.037395 0.011253 -9999.0 -13.177514238487067 -18.0603 -19.7806 -20.3598 -20.6928 -20.9489 -20.356904238487065 -21.170904238487065 -21.615904238487065 -22.123904238487064 -22.364904238487064 -24.022904238487065 -27.101904238487066
10501 1237664291012280540 208.840319093975 14.0272192675183 0.792057 0.207943 0.037395 0.011253 -9999.0 -13.976944238487064 -18.0603 -19.7806 -20.3598 -20.6928 -20.9489 -9999.0 -9999.0 -9999.0 -21.557904238487065 -21.810904238487065 -24.294904238487064 -27.215904238487063
10504 1237664291012411573 209.205947166673 14.0381237166397 0.516245 0.483755 0.080366 0.019357 -9999.0 -15.704599114202704 -18.9479 -20.5538 -21.2612 -21.6207 -21.8493 -9999.0 -9999.0 -9999.0 -23.285559114202705 -23.538559114202705 -26.022559114202707 -28.943559114202706
10509 1237664291012542643 209.438883805153 14.0897695594306 0.794947 0.205053 0.075971 0.022661 -9999.0 -9999.0 -17.772 -19.3165 -19.7254 -19.8769 -19.8092 -9999.0 -9999.0 -9999.0 -22.71883592428204 -22.927835924282043 -25.717835924282042 -28.77983592428204
10510 1237664291012542652 209.465722412433 14.0909165661931 0.694873 0.305127 0.073085 0.019262 -9999.0 -9999.0 -18.8822 -20.5909 -21.3074 -21.7267 -22.0455 -9999.0 -9999.0 -9999.0 -22.575381009370084 -22.683381009370084 -24.94838100937008 -28.494381009370084
10511 1237664291012542653 209.465713291571 14.0909136293284 0.690779 0.309221 0.073085 0.019262 -9999.0 -9999.0 -18.8822 -20.5909 -21.3074 -21.7267 -22.0455 -20.252381009370083 -21.44838100937008 -21.851381009370083 -22.630381009370083 -22.725381009370082 -25.587381009370084 -28.659381009370083
10512 1237664291012542654 209.465713291571 14.0909136293284 0.690779 0.309221 0.073085 0.019262 -9999.0 -16.343711009370082 -18.8822 -20.5909 -21.3074 -21.7267 -22.0455 -22.372381009370084 -22.623381009370085 -22.898381009370084 -23.51538100937008 -23.598381009370083 -25.88438100937008 -29.187381009370085
10515 1237664291012804709 210.016717591771 14.0677519501502 0.858584 0.141416 0.08908 0.010854 -9999.0 -16.718783837027416 -18.9756 -20.5669 -21.1698 -21.5396 -21.786 -9999.0 -9999.0 -9999.0 -20.409063837027418 -21.06406383702742 -25.69106383702742 -29.28306383702742
10528 1237664291533684824 172.293910047182 15.4911445413107 0.87115 0.12885 0.066144 0.008769 -9999.0 -9999.0 -19.6126 -21.3931 -22.0832 -22.4464 -22.6908 -22.656139233451025 -23.239139233451027 -23.773139233451026 -24.113139233451026 -24.156139233451025 -25.109139233451025 -29.146139233451024
10529 1237664291533684863 172.350757041898 15.3132731957827 0.871302 0.128698 0.083599 0.014219 -9999.0 -9999.0 -19.9866 -21.0709 -21.6814 -21.8606 -22.1457 -23.191031886978386 -23.77403188697839 -24.30803188697839 -24.648031886978387 -24.691031886978386 -25.64403188697839 -29.68103188697839
10531 1237664291533881471 172.70102838861 15.492054391001 0.720877 0.279123 0.061019 0.021493 -16.697552784625984 -17.54733278462598 -18.6062 -19.3962 -19.7568 -20.1531 -20.3702 -9999.0 -9999.0 -9999.0 -20.55615278462598 -20.411152784625983 -24.86615278462598 -28.33915278462598
10532 1237664291533946986 172.856407110944 15.3542430708131 0.939087 0.060913 0.078072 0.007111 -16.852253795363115 -17.001573795363118 -20.0013 -21.776 -22.5021 -22.8817 -23.0417 -9999.0 -9999.0 -9999.0 -21.602233795363116 -21.714233795363118 -25.899233795363116 -28.740233795363118
10533 1237664291533946988 172.856397880594 15.3542401982444 0.940345 0.059655 0.078072 0.007111 -9999.0 -9999.0 -20.0013 -21.776 -22.5021 -22.8817 -23.0417 -9999.0 -9999.0 -9999.0 -22.640233795363116 -22.725233795363117 -25.144233795363114 -28.795233795363117
10543 1237664291534471282 174.131192440275 15.5807390008131 0.805682 0.194318 0.0655 0.011179 -9999.0 -9999.0 -19.9366 -21.5865 -22.2961 -22.7028 -22.8882 -9999.0 -9999.0 -9999.0 -21.654909010410954 -22.10590901041095 -24.92190901041095 -28.19090901041095
10550 1237664291534864544 175.0917981624 15.6249035871715 0.852581 0.147419 0.075044 0.008554 -9999.0 -14.768159063999992 -20.1331 -21.9579 -22.6873 -23.0598 -23.3245 -22.680779063999992 -23.414779063999994 -23.890779063999993 -24.719779063999994 -24.84877906399999 -25.41577906399999 -28.355779063999993
10555 1237664291535192229 175.885025276346 15.4714082004497 0.854865 0.145135 0.069145 0.016529 -9999.0 -9999.0 -19.8265 -21.058 -21.7775 -22.0919 -22.4279 -9999.0 -9999.0 -9999.0 -21.70206634632467 -21.811066346324672 -25.26906634632467 -28.13506634632467
10556 1237664291535192231 175.885021533185 15.4714022926786 0.863864 0.136136 0.069145 0.016529 -9999.0 -17.477826346324672 -19.8265 -21.058 -21.7775 -22.0919 -22.4279 -23.103066346324674 -23.808066346324672 -24.08006634632467 -25.036066346324674 -25.005066346324675 -25.746066346324675 -28.338066346324673
10557 1237664291535192237 175.886369427045 15.5610872225553 0.772108 0.227892 0.047473 0.024245 -15.089055103212054 -15.105385103212054 -17.7143 -18.354 -18.9096 -19.0158 -19.1851 -9999.0 -9999.0 -9999.0 -20.641005103212052 -21.061005103212054 -24.37600510321205 -27.628005103212054
10558 1237664291535257745 175.988611509539 15.4865049884043 0.811445 0.188555 0.050529 0.01054 -15.149521487171384 -15.612941487171383 -19.9655 -21.4435 -22.188 -22.6314 -22.673 -9999.0 -9999.0 -9999.0 -19.691261487171385 -19.721261487171386 -24.107261487171385 -27.813261487171385
10561 1237664291535323472 176.130534319174 15.5746072563055 0.840544 0.159456 0.089152 0.031281 -9999.0 -9999.0 -18.9624 -18.469 -18.4813 -18.4038 -18.6569 -21.322924706750705 -21.956924706750705 -22.809924706750706 -23.414924706750707 -23.714924706750708 -25.295924706750707 -29.534924706750708
10562 1237664291535388790 176.328879903052 15.4869706874958 0.890974 0.109026 0.07131 0.00836 -15.743063287545262 -15.84474328754526 -19.4156 -22.102 -22.9137 -23.2956 -23.5111 -9999.0 -9999.0 -9999.0 -21.659303287545264 -21.952303287545263 -25.229303287545264 -28.74630328754526
10563 1237664291535388791 176.342439301164 15.4953401740253 0.937476 0.062524 0.064467 0.010002 -16.530048818078278 -16.555498818078277 -20.001 -22.0662 -22.8464 -23.2819 -23.4605 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10564 1237664291535388994 176.392568441085 15.532408439783 0.938096 0.061904 0.073995 0.009813 -9999.0 -15.256167383201237 -19.6281 -21.4134 -22.1298 -22.5439 -22.7651 -9999.0 -9999.0 -9999.0 -21.615627383201236 -21.97362738320124 -25.993627383201236 -28.375627383201238
10565 1237664291535388996 176.392564741315 15.5324019373371 0.948812 0.051188 0.073995 0.009813 -9999.0 -9999.0 -19.6281 -21.4134 -22.1298 -22.5439 -22.7651 -22.924627383201237 -23.468627383201238 -23.83262738320124 -24.679627383201236 -24.704627383201238 -25.887627383201238 -28.76362738320124
10567 1237664291535454342 176.449899223192 15.6691445920593 0.69743 0.30257 0.060332 0.013467 -9999.0 -16.721607984440702 -18.6859 -20.0518 -20.5199 -20.6964 -20.8646 -21.020507984440705 -21.630507984440705 -22.156507984440704 -22.953507984440705 -23.300507984440706 -25.540507984440705 -27.882507984440707
10570 1237664291535519887 176.6292326975 15.6036050839247 0.947814 0.052186 0.093401 0.024328 -9999.0 -15.38214023324997 -19.4168 -20.3089 -21.086 -21.2483 -21.5142 -9999.0 -9999.0 -9999.0 -21.95629023324997 -22.11029023324997 -25.58729023324997 -28.88829023324997
10571 1237664291535519889 176.62922767876 15.6035960453642 0.955946 0.044054 0.093401 0.024328 -9999.0 -15.38214023324997 -19.4168 -20.3089 -21.086 -21.2483 -21.5142 -9999.0 -9999.0 -9999.0 -21.95629023324997 -22.11029023324997 -25.58729023324997 -28.88829023324997
10572 1237664291535519895 176.643264946356 15.6369634100109 0.93524 0.06476 0.072661 0.012134 -9999.0 -16.114644980946366 -19.6786 -21.2056 -21.907 -22.2671 -22.437 -24.03210498094637 -24.51010498094637 -24.543104980946367 -24.595104980946367 -24.57910498094637 -25.095104980946367 -28.296104980946367
10573 1237664291535519977 176.573727973679 15.5402886908857 0.605497 0.394503 0.074179 0.028144 -9999.0 -9999.0 -19.1408 -18.9055 -19.3067 -19.3223 -19.7977 -21.02529833983008 -21.731298339830083 -22.48229833983008 -23.43929833983008 -23.682298339830083 -25.13129833983008 -28.669298339830082
10575 1237664291535651063 176.969042939396 15.4911998081943 0.987632 0.012368 0.093929 0.0101 -9999.0 -9999.0 -19.8479 -21.3945 -22.1979 -22.5423 -22.8161 -22.506306773462533 -23.30330677346253 -23.74030677346253 -24.348306773462532 -24.65230677346253 -25.90430677346253 -28.933306773462533
10576 1237664291535651065 176.969036733677 15.4911940955632 0.99351 0.00649 0.093929 0.0101 -9999.0 -9999.0 -19.8479 -21.3945 -22.1979 -22.5423 -22.8161 -21.808306773462533 -22.461306773462532 -23.23030677346253 -23.53830677346253 -23.87630677346253 -26.348306773462532 -29.54830677346253
10582 1237664291535781969 177.26602399172 15.6872012138638 0.867411 0.132589 0.046719 0.019745 -9999.0 -9999.0 -16.8487 -17.5198 -17.7421 -18.0289 -18.0687 -9999.0 -9999.0 -9999.0 -20.568055245101927 -20.95605524510193 -23.843055245101926 -27.114055245101927
10584 1237664291535782329 177.189304548551 15.605944545484 0.821206 0.178794 0.075818 0.02104 -9999.0 -9999.0 -18.933 -18.6374 -18.7193 -19.0118 -19.4273 -20.91722779833458 -22.137227798334578 -22.08622779833458 -22.797227798334582 -22.93022779833458 -25.33322779833458 -28.52222779833458
10602 1237664291536371953 178.729345853482 15.5570974451645 0.632836 0.367164 0.080801 0.028273 -15.898402083139375 -9999.0 -18.1989 -19.636 -19.937 -19.8227 -19.8243 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10604 1237664291536568647 179.068081438522 15.5823766330582 0.711535 0.288465 0.095097 0.026639 -9999.0 -16.731916191986407 -18.9759 -19.4857 -19.8269 -20.0074 -19.7277 -9999.0 -9999.0 -9999.0 -20.83585619198641 -21.14485619198641 -25.67985619198641 -28.97585619198641
10610 1237664291537092728 180.356785725805 15.6620496727646 0.749426 0.250574 0.083423 0.010573 -9999.0 -13.920313174043176 -19.4456 -20.7846 -21.5284 -21.839 -22.0625 -9999.0 -9999.0 -9999.0 -22.692193174043176 -22.937193174043177 -25.13919317404318 -28.59319317404318
10623 1237664291538337924 183.360142793018 15.7493069834502 0.863186 0.136814 0.095127 0.036389 -17.182035094851326 -17.296665094851324 -18.1876 -18.9109 -19.2773 -19.4057 -19.1218 -9999.0 -9999.0 -9999.0 -22.126585094851325 -22.211585094851326 -25.760585094851326 -29.122585094851324
10628 1237664291538468956 183.593575687245 15.6472870687812 0.573241 0.426759 0.073036 0.020261 -9999.0 -9999.0 -19.2704 -19.5389 -20.2626 -20.4801 -20.6976 -21.348850522499376 -21.805850522499377 -22.427850522499376 -23.58485052249938 -23.872850522499377 -24.623850522499378 -28.757850522499375
10629 1237664291538469164 183.69568102908 15.7077359958765 0.906394 0.093606 0.085112 0.028275 -9999.0 -9999.0 -18.366 -19.432 -19.8065 -19.9415 -20.4181 -21.103232786838404 -22.359232786838405 -22.725232786838404 -23.947232786838406 -24.122232786838403 -25.065232786838404 -28.594232786838404
10630 1237664291538469165 183.695670734198 15.707743015308 0.73823 0.26177 0.085112 0.028275 -16.370202786838405 -9999.0 -18.366 -19.432 -19.8065 -19.9415 -20.4181 -9999.0 -9999.0 -9999.0 -21.497232786838403 -21.658232786838404 -25.559232786838404 -28.898232786838406
10632 1237664291538600344 183.990634688001 15.8022134230481 0.617577 0.382423 0.096568 0.03813 -9999.0 -9999.0 -18.5649 -18.8263 -19.1162 -19.0114 -19.2222 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10633 1237664291538665621 184.118683799558 15.6539460375059 0.9831 0.0169 0.087644 0.010145 -9999.0 -15.85360819315624 -19.2728 -20.9795 -21.7194 -22.0948 -22.3115 -9999.0 -9999.0 -9999.0 -22.95864819315624 -23.180648193156237 -26.08764819315624 -29.162648193156237
10634 1237664291538665860 184.110086536093 15.7776139230955 0.723461 0.276539 0.067268 0.023172 -16.096785554887624 -17.412965554887627 -18.0461 -18.9191 -19.1311 -19.2147 -19.0954 -21.05744555488763 -21.823445554887627 -21.968445554887627 -23.073445554887627 -23.311445554887626 -27.018445554887627 -29.826445554887627
10639 1237664291538993294 184.919848631626 15.6856490411471 0.709203 0.290797 0.073549 0.019755 -9999.0 -9999.0 -19.3028 -20.3049 -21.0561 -21.3348 -21.5749 -9999.0 -9999.0 -9999.0 -22.157825323417363 -22.233825323417364 -25.058825323417363 -28.572825323417362
10640 1237664291539058926 185.10656706388 15.6922068755753 0.656838 0.343162 0.092708 0.021175 -9999.0 -9999.0 -19.9083 -20.9412 -21.5408 -21.6769 -21.9264 -9999.0 -9999.0 -9999.0 -22.798099705593746 -23.257099705593745 -25.773099705593744 -29.465099705593744
10641 1237664291539058928 185.106561580694 15.692203386359 0.741113 0.258887 0.092708 0.021175 -18.525339705593744 -9999.0 -19.9083 -20.9412 -21.5408 -21.6769 -21.9264 -23.14909970559375 -23.694099705593747 -24.078099705593747 -24.700099705593747 -24.816099705593746 -26.385099705593746 -29.120099705593745
10642 1237664291539124268 185.106562797598 15.6922127639456 0.65089 0.34911 0.092708 0.021175 -17.447129705593746 -17.964709705593748 -19.9083 -20.9412 -21.5408 -21.6769 -21.9264 -9999.0 -9999.0 -9999.0 -22.745099705593745 -23.018099705593748 -25.388099705593746 -29.262099705593748
10643 1237664291539124269 185.10655974437 15.6922158208283 0.670465 0.329535 0.092708 0.021175 -9999.0 -9999.0 -19.9083 -20.9412 -21.5408 -21.6769 -21.9264 -9999.0 -9999.0 -9999.0 -23.28009970559375 -23.614099705593745 -26.02409970559375 -28.947099705593747
10644 1237664291539124270 185.10655974437 15.6922158208283 0.670465 0.329535 0.092708 0.021175 -9999.0 -9999.0 -19.9083 -20.9412 -21.5408 -21.6769 -21.9264 -21.574099705593746 -22.162099705593747 -23.08209970559375 -23.545099705593746 -23.807099705593746 -26.118099705593746 -29.860099705593747
10657 1237664291539779831 186.779612580453 15.7848287249859 0.813832 0.186168 0.093623 0.029206 -16.648481577130468 -17.040471577130468 -18.6442 -19.8021 -20.2478 -20.5858 -20.376 -9999.0 -9999.0 -9999.0 -21.557771577130467 -21.848771577130464 -26.344771577130466 -29.605771577130465
10663 1237664291539910879 187.116313421809 15.6300776549621 0.925814 0.074186 0.097949 0.010399 -9999.0 -9999.0 -19.062 -20.8717 -21.5385 -21.8881 -22.0678 -21.90819503634426 -22.36819503634426 -22.98419503634426 -23.70719503634426 -23.828195036344262 -25.99919503634426 -29.398195036344262
10665 1237664291539976397 187.169303736786 15.7325289785419 0.692649 0.307351 0.083771 0.031416 -17.015031266435567 -16.795401266435565 -17.9971 -18.8502 -19.2011 -19.2891 -19.7971 -21.218751266435568 -22.135751266435566 -22.48675126643557 -22.734751266435566 -22.865751266435566 -25.63275126643557 -28.939751266435565
10669 1237664291540238443 187.79568500782 15.6911081051183 0.700803 0.299197 0.078756 0.010705 -9999.0 -9999.0 -19.372 -20.9274 -21.7493 -22.1828 -22.4064 -21.50420242641588 -22.40620242641588 -22.83920242641588 -23.49420242641588 -23.83920242641588 -25.94620242641588 -28.79720242641588
10670 1237664291540238445 187.795682269386 15.6911035247091 0.651551 0.348449 0.078756 0.010705 -9999.0 -9999.0 -19.372 -20.9274 -21.7493 -22.1828 -22.4064 -9999.0 -9999.0 -9999.0 -20.86720242641588 -21.372202426415882 -25.503202426415882 -29.17620242641588
10674 1237664291540370198 188.1930922333 15.8083335692519 0.715998 0.284002 0.09438 0.046833 -17.289650242418613 -17.07002024241861 -18.1263 -18.5658 -18.8023 -18.7033 -18.7152 -21.493370242418614 -22.41037024241861 -22.761370242418614 -23.009370242418612 -23.140370242418612 -25.907370242418615 -29.21437024241861
10677 1237664291540631760 188.765131870694 15.7805749640328 0.936102 0.063898 0.040497 0.009273 -9999.0 -9999.0 -18.6732 -20.2132 -20.943 -21.304 -21.6091 -19.367880516039385 -20.186880516039384 -20.795880516039382 -21.443880516039385 -21.718880516039384 -23.940880516039385 -27.401880516039384
10678 1237664291540631762 188.765131870694 15.7805749640328 0.936102 0.063898 0.040497 0.009273 -9999.0 -9999.0 -18.6732 -20.2132 -20.943 -21.304 -21.6091 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10679 1237664291540632002 188.831050492377 15.6185236391446 0.710177 0.289823 0.076007 0.055202 -9999.0 -9999.0 -18.3028 -18.6233 -19.1634 -18.8749 -18.9836 -21.131918900615823 -21.77591890061582 -22.56891890061582 -23.27891890061582 -23.51691890061582 -25.298918900615824 -28.919918900615823
10680 1237664291540632003 188.831050492377 15.6185236391446 0.710177 0.289823 0.076007 0.055202 -9999.0 -9999.0 -18.3028 -18.6233 -19.1634 -18.8749 -18.9836 -21.65391890061582 -22.26491890061582 -23.12691890061582 -23.686918900615822 -24.00191890061582 -25.37991890061582 -28.767918900615822
10682 1237664291540697310 188.882482930972 15.8043645653438 0.84516 0.15484 0.071204 0.019564 -9999.0 -9999.0 -19.827 -21.1024 -21.7099 -21.9341 -22.1447 -9999.0 -9999.0 -9999.0 -22.680912284981428 -22.91091228498143 -24.805912284981428 -28.515912284981425
